_id,_score,admin1,confirmed_numIncrease,date
USA_Minnesota_None2022-02-06,8.333842,Minnesota,0,2022-02-06
USA_Minnesota_None2022-02-09,8.333842,Minnesota,3823,2022-02-09
USA_Minnesota_None2022-02-15,8.333842,Minnesota,6433,2022-02-15
USA_Minnesota_None2022-02-16,8.333842,Minnesota,1460,2022-02-16
USA_Minnesota_None2022-02-17,8.333842,Minnesota,1815,2022-02-17
USA_Minnesota_None2022-02-23,8.333842,Minnesota,3929,2022-02-23
USA_Minnesota_None2022-02-25,8.333842,Minnesota,904,2022-02-25
USA_Minnesota_None2022-02-28,8.333842,Minnesota,1079,2022-02-28
USA_Minnesota_None2022-03-03,8.333842,Minnesota,824,2022-03-03
USA_Minnesota_None2022-03-08,8.333842,Minnesota,1455,2022-03-08
USA_Minnesota_None2022-03-09,8.333842,Minnesota,571,2022-03-09
USA_Minnesota_None2022-03-11,8.333842,Minnesota,557,2022-03-11
USA_Minnesota_None2022-03-12,8.333842,Minnesota,0,2022-03-12
USA_Minnesota_None2022-03-13,8.333842,Minnesota,0,2022-03-13
USA_Minnesota_None2022-03-18,8.333842,Minnesota,506,2022-03-18
USA_Minnesota_None2022-03-22,8.333842,Minnesota,1024,2022-03-22
USA_Minnesota_None2022-03-27,8.333842,Minnesota,0,2022-03-27
USA_Minnesota_None2022-04-01,8.333842,Minnesota,539,2022-04-01
USA_Minnesota_None2022-04-02,8.333842,Minnesota,0,2022-04-02
USA_Minnesota_None2022-04-05,8.333842,Minnesota,1087,2022-04-05
USA_Minnesota_None2022-04-08,8.333842,Minnesota,608,2022-04-08
USA_Minnesota_None2022-04-09,8.333842,Minnesota,0,2022-04-09
USA_Minnesota_None2022-04-15,8.333842,Minnesota,872,2022-04-15
USA_Minnesota_None2022-04-16,8.333842,Minnesota,0,2022-04-16
USA_Minnesota_None2022-04-21,8.333842,Minnesota,1117,2022-04-21
USA_Minnesota_None2022-04-22,8.333842,Minnesota,1463,2022-04-22
USA_Minnesota_None2022-04-23,8.333842,Minnesota,0,2022-04-23
USA_Minnesota_None2022-04-26,8.333842,Minnesota,2558,2022-04-26
USA_Minnesota_None2022-04-27,8.333842,Minnesota,1364,2022-04-27
USA_Minnesota_None2022-04-29,8.333842,Minnesota,1972,2022-04-29
USA_Minnesota_None2022-05-01,8.333842,Minnesota,0,2022-05-01
USA_Minnesota_None2022-05-07,8.333842,Minnesota,0,2022-05-07
USA_Minnesota_None2022-05-08,8.333842,Minnesota,0,2022-05-08
USA_Minnesota_None2022-05-13,8.333842,Minnesota,2914,2022-05-13
USA_Minnesota_None2022-05-14,8.333842,Minnesota,0,2022-05-14
USA_Minnesota_None2022-05-20,8.333842,Minnesota,2418,2022-05-20
USA_Minnesota_None2022-05-25,8.333842,Minnesota,1518,2022-05-25
USA_Minnesota_None2022-05-31,8.333842,Minnesota,2186,2022-05-31
USA_Minnesota_None2022-06-10,8.333842,Minnesota,2027,2022-06-10
USA_Minnesota_None2022-06-13,8.333842,Minnesota,1549,2022-06-13
USA_Minnesota_None2022-06-16,8.333842,Minnesota,1543,2022-06-16
USA_Minnesota_None2022-06-18,8.333842,Minnesota,0,2022-06-18
USA_Minnesota_None2022-06-20,8.333842,Minnesota,0,2022-06-20
USA_Minnesota_None2022-06-21,8.333842,Minnesota,1531,2022-06-21
USA_Louisiana_None2020-02-14,8.467045,Louisiana,0,2020-02-14
USA_Louisiana_None2020-02-28,8.467045,Louisiana,0,2020-02-28
USA_Louisiana_None2020-02-29,8.467045,Louisiana,0,2020-02-29
USA_Louisiana_None2020-03-02,8.467045,Louisiana,0,2020-03-02
USA_Louisiana_None2020-03-05,8.467045,Louisiana,0,2020-03-05
USA_Louisiana_None2020-03-13,8.467045,Louisiana,10,2020-03-13
USA_Louisiana_None2020-04-09,8.467045,Louisiana,1253,2020-04-09
USA_Louisiana_None2020-04-26,8.467045,Louisiana,261,2020-04-26
USA_Louisiana_None2020-05-04,8.467045,Louisiana,333,2020-05-04
USA_Louisiana_None2020-05-10,8.467045,Louisiana,183,2020-05-10
USA_Louisiana_None2020-05-16,8.467045,Louisiana,280,2020-05-16
USA_Louisiana_None2020-05-18,8.467045,Louisiana,277,2020-05-18
USA_Louisiana_None2020-05-19,8.467045,Louisiana,329,2020-05-19
USA_Louisiana_None2020-05-22,8.467045,Louisiana,421,2020-05-22
USA_Louisiana_None2020-05-25,8.467045,Louisiana,640,2020-05-25
USA_Louisiana_None2020-06-12,8.467045,Louisiana,523,2020-06-12
USA_Louisiana_None2020-06-17,8.467045,Louisiana,928,2020-06-17
USA_Louisiana_None2020-06-22,8.467045,Louisiana,461,2020-06-22
USA_Louisiana_None2020-06-26,8.467045,Louisiana,1354,2020-06-26
USA_Louisiana_None2020-06-28,8.467045,Louisiana,1467,2020-06-28
USA_Louisiana_None2020-07-07,8.467045,Louisiana,1936,2020-07-07
USA_Louisiana_None2020-07-08,8.467045,Louisiana,1888,2020-07-08
USA_Louisiana_None2020-07-10,8.467045,Louisiana,2642,2020-07-10
USA_Louisiana_None2020-07-11,8.467045,Louisiana,2167,2020-07-11
USA_Louisiana_None2020-07-12,8.467045,Louisiana,1319,2020-07-12
USA_Louisiana_None2020-07-16,8.467045,Louisiana,2280,2020-07-16
USA_Louisiana_None2020-07-29,8.467045,Louisiana,1735,2020-07-29
USA_Louisiana_None2020-09-02,8.467045,Louisiana,1141,2020-09-02
USA_Louisiana_None2020-09-05,8.467045,Louisiana,0,2020-09-05
USA_Louisiana_None2020-09-06,8.467045,Louisiana,1395,2020-09-06
USA_Louisiana_None2020-09-07,8.467045,Louisiana,309,2020-09-07
USA_Louisiana_None2020-09-09,8.467045,Louisiana,1571,2020-09-09
USA_Louisiana_None2020-09-12,8.467045,Louisiana,0,2020-09-12
USA_Louisiana_None2020-09-14,8.467045,Louisiana,492,2020-09-14
USA_Louisiana_None2020-09-16,8.467045,Louisiana,612,2020-09-16
USA_Louisiana_None2020-09-20,8.467045,Louisiana,936,2020-09-20
USA_Louisiana_None2020-09-25,8.467045,Louisiana,706,2020-09-25
USA_Louisiana_None2020-10-12,8.467045,Louisiana,60,2020-10-12
USA_Louisiana_None2020-10-15,8.467045,Louisiana,743,2020-10-15
USA_Louisiana_None2020-10-23,8.467045,Louisiana,699,2020-10-23
USA_Louisiana_None2020-11-01,8.467045,Louisiana,1071,2020-11-01
USA_Louisiana_None2020-11-03,8.467045,Louisiana,1153,2020-11-03
USA_Louisiana_None2020-11-10,8.467045,Louisiana,1330,2020-11-10
USA_Louisiana_None2020-11-16,8.467045,Louisiana,544,2020-11-16
USA_Louisiana_None2020-11-24,8.467045,Louisiana,3243,2020-11-24
USA_Louisiana_None2020-11-28,8.467045,Louisiana,0,2020-11-28
USA_Louisiana_None2020-12-01,8.467045,Louisiana,5326,2020-12-01
USA_Louisiana_None2020-12-07,8.467045,Louisiana,1013,2020-12-07
USA_Louisiana_None2020-12-11,8.467045,Louisiana,2862,2020-12-11
USA_Louisiana_None2020-12-13,8.467045,Louisiana,4422,2020-12-13
USA_Louisiana_None2020-12-18,8.467045,Louisiana,3113,2020-12-18
USA_Louisiana_None2020-12-21,8.467045,Louisiana,1116,2020-12-21
USA_Louisiana_None2020-12-23,8.467045,Louisiana,2974,2020-12-23
USA_Louisiana_None2020-12-27,8.467045,Louisiana,3223,2020-12-27
USA_Louisiana_None2020-12-29,8.467045,Louisiana,3946,2020-12-29
USA_Louisiana_None2021-01-06,8.467045,Louisiana,6876,2021-01-06
USA_Louisiana_None2021-01-15,8.467045,Louisiana,3705,2021-01-15
USA_Louisiana_None2021-01-21,8.467045,Louisiana,3736,2021-01-21
USA_Louisiana_None2021-01-22,8.467045,Louisiana,1937,2021-01-22
USA_Louisiana_None2021-02-01,8.467045,Louisiana,965,2021-02-01
USA_Louisiana_None2021-02-07,8.467045,Louisiana,1951,2021-02-07
USA_Louisiana_None2021-02-11,8.467045,Louisiana,2728,2021-02-11
USA_Louisiana_None2021-02-18,8.467045,Louisiana,828,2021-02-18
USA_Louisiana_None2021-02-24,8.467045,Louisiana,877,2021-02-24
USA_Louisiana_None2021-02-27,8.467045,Louisiana,0,2021-02-27
USA_Louisiana_None2021-03-01,8.467045,Louisiana,404,2021-03-01
USA_Louisiana_None2021-03-05,8.467045,Louisiana,518,2021-03-05
USA_Louisiana_None2021-03-11,8.467045,Louisiana,421,2021-03-11
USA_Louisiana_None2020-03-06,8.467045,Louisiana,0,2020-03-06
USA_Louisiana_None2020-03-07,8.467045,Louisiana,0,2020-03-07
USA_Louisiana_None2020-03-10,8.467045,Louisiana,0,2020-03-10
USA_Louisiana_None2020-03-12,8.467045,Louisiana,14,2020-03-12
USA_Louisiana_None2020-03-21,8.467045,Louisiana,226,2020-03-21
USA_Louisiana_None2020-04-03,8.467045,Louisiana,1148,2020-04-03
USA_Louisiana_None2020-04-07,8.467045,Louisiana,1417,2020-04-07
USA_Louisiana_None2020-04-08,8.467045,Louisiana,746,2020-04-08
USA_Louisiana_None2020-04-13,8.467045,Louisiana,421,2020-04-13
USA_Louisiana_None2020-04-15,8.467045,Louisiana,433,2020-04-15
USA_Louisiana_None2020-04-27,8.467045,Louisiana,295,2020-04-27
USA_Louisiana_None2020-04-28,8.467045,Louisiana,218,2020-04-28
USA_Louisiana_None2020-05-07,8.467045,Louisiana,253,2020-05-07
USA_Louisiana_None2020-05-14,8.467045,Louisiana,827,2020-05-14
USA_Louisiana_None2020-05-15,8.467045,Louisiana,348,2020-05-15
USA_Louisiana_None2020-05-21,8.467045,Louisiana,1188,2020-05-21
USA_Louisiana_None2020-05-24,8.467045,Louisiana,244,2020-05-24
USA_Louisiana_None2020-06-07,8.467045,Louisiana,330,2020-06-07
USA_Louisiana_None2020-06-13,8.467045,Louisiana,1288,2020-06-13
USA_Louisiana_None2020-06-14,8.467045,Louisiana,336,2020-06-14
USA_Louisiana_None2020-06-19,8.467045,Louisiana,-119,2020-06-19
USA_Louisiana_None2020-06-23,8.467045,Louisiana,1356,2020-06-23
USA_Louisiana_None2020-06-27,8.467045,Louisiana,0,2020-06-27
USA_Louisiana_None2020-07-02,8.467045,Louisiana,1383,2020-07-02
USA_Louisiana_None2020-07-21,8.467045,Louisiana,1691,2020-07-21
USA_Louisiana_None2020-08-05,8.467045,Louisiana,1482,2020-08-05
USA_Louisiana_None2020-08-09,8.467045,Louisiana,2653,2020-08-09
USA_Louisiana_None2020-08-11,8.467045,Louisiana,1164,2020-08-11
USA_Louisiana_None2020-08-13,8.467045,Louisiana,1135,2020-08-13
USA_Louisiana_None2020-08-14,8.467045,Louisiana,1298,2020-08-14
USA_Louisiana_None2020-08-15,8.467045,Louisiana,0,2020-08-15
USA_Louisiana_None2020-08-16,8.467045,Louisiana,1181,2020-08-16
USA_Louisiana_None2020-08-19,8.467045,Louisiana,778,2020-08-19
USA_Louisiana_None2020-08-23,8.467045,Louisiana,1223,2020-08-23
USA_Louisiana_None2020-08-26,8.467045,Louisiana,1545,2020-08-26
USA_Louisiana_None2020-08-27,8.467045,Louisiana,677,2020-08-27
USA_Louisiana_None2020-08-31,8.467045,Louisiana,326,2020-08-31
USA_Louisiana_None2020-09-10,8.467045,Louisiana,464,2020-09-10
USA_Louisiana_None2020-09-13,8.467045,Louisiana,1281,2020-09-13
USA_Louisiana_None2020-09-15,8.467045,Louisiana,371,2020-09-15
USA_Louisiana_None2020-09-17,8.467045,Louisiana,478,2020-09-17
USA_Louisiana_None2020-09-23,8.467045,Louisiana,616,2020-09-23
USA_Louisiana_None2020-10-09,8.467045,Louisiana,257,2020-10-09
USA_Louisiana_None2020-10-13,8.467045,Louisiana,682,2020-10-13
USA_Louisiana_None2020-10-18,8.467045,Louisiana,1143,2020-10-18
USA_Louisiana_None2020-10-24,8.467045,Louisiana,0,2020-10-24
USA_Louisiana_None2020-10-25,8.467045,Louisiana,972,2020-10-25
USA_Louisiana_None2020-10-26,8.467045,Louisiana,227,2020-10-26
USA_Louisiana_None2020-11-02,8.467045,Louisiana,275,2020-11-02
USA_Louisiana_None2020-11-09,8.467045,Louisiana,391,2020-11-09
USA_Louisiana_None2020-11-14,8.467045,Louisiana,0,2020-11-14
USA_Louisiana_None2020-11-17,8.467045,Louisiana,2628,2020-11-17
USA_Louisiana_None2020-11-20,8.467045,Louisiana,4743,2020-11-20
USA_Louisiana_None2020-11-26,8.467045,Louisiana,0,2020-11-26
USA_Louisiana_None2020-11-29,8.467045,Louisiana,1643,2020-11-29
USA_Louisiana_None2020-12-04,8.467045,Louisiana,3099,2020-12-04
USA_Louisiana_None2020-12-08,8.467045,Louisiana,2426,2020-12-08
USA_Louisiana_None2020-12-12,8.467045,Louisiana,0,2020-12-12
USA_Louisiana_None2020-12-17,8.467045,Louisiana,3776,2020-12-17
USA_Louisiana_None2020-12-19,8.467045,Louisiana,0,2020-12-19
USA_Louisiana_None2020-12-22,8.467045,Louisiana,3699,2020-12-22
USA_Louisiana_None2020-12-25,8.467045,Louisiana,0,2020-12-25
USA_Louisiana_None2020-12-28,8.467045,Louisiana,817,2020-12-28
USA_Louisiana_None2020-12-31,8.467045,Louisiana,4046,2020-12-31
USA_Louisiana_None2021-01-03,8.467045,Louisiana,5783,2021-01-03
USA_Louisiana_None2021-01-10,8.467045,Louisiana,5398,2021-01-10
USA_Louisiana_None2021-01-14,8.467045,Louisiana,5313,2021-01-14
USA_Louisiana_None2021-01-18,8.467045,Louisiana,971,2021-01-18
USA_Louisiana_None2021-01-31,8.467045,Louisiana,3350,2021-01-31
USA_Louisiana_None2021-02-04,8.467045,Louisiana,2760,2021-02-04
USA_Louisiana_None2021-02-08,8.467045,Louisiana,1177,2021-02-08
USA_Louisiana_None2021-02-16,8.467045,Louisiana,0,2021-02-16
USA_Louisiana_None2021-02-23,8.467045,Louisiana,1404,2021-02-23
USA_Louisiana_None2021-02-25,8.467045,Louisiana,764,2021-02-25
USA_Louisiana_None2021-02-28,8.467045,Louisiana,1508,2021-02-28
USA_Louisiana_None2021-03-04,8.467045,Louisiana,756,2021-03-04
USA_Louisiana_None2021-03-10,8.467045,Louisiana,588,2021-03-10
USA_Louisiana_None2021-03-17,8.467045,Louisiana,445,2021-03-17
USA_Louisiana_None2021-03-19,8.467045,Louisiana,194,2021-03-19
USA_Louisiana_None2021-03-21,8.467045,Louisiana,0,2021-03-21
USA_Louisiana_None2021-04-02,8.467045,Louisiana,0,2021-04-02
USA_Louisiana_None2021-04-03,8.467045,Louisiana,0,2021-04-03
USA_Louisiana_None2021-04-04,8.467045,Louisiana,0,2021-04-04
USA_Louisiana_None2021-04-10,8.467045,Louisiana,0,2021-04-10
USA_Louisiana_None2021-04-12,8.467045,Louisiana,989,2021-04-12
USA_Louisiana_None2021-04-23,8.467045,Louisiana,541,2021-04-23
USA_Louisiana_None2021-04-27,8.467045,Louisiana,452,2021-04-27
USA_Louisiana_None2021-04-29,8.467045,Louisiana,570,2021-04-29
USA_Louisiana_None2021-04-30,8.467045,Louisiana,685,2021-04-30
USA_Louisiana_None2021-05-01,8.467045,Louisiana,0,2021-05-01
USA_Louisiana_None2021-05-04,8.467045,Louisiana,997,2021-05-04
USA_Louisiana_None2021-05-10,8.467045,Louisiana,1095,2021-05-10
USA_Louisiana_None2021-05-12,8.467045,Louisiana,480,2021-05-12
USA_Louisiana_None2021-05-13,8.467045,Louisiana,415,2021-05-13
USA_Louisiana_None2021-05-15,8.467045,Louisiana,0,2021-05-15
USA_Louisiana_None2021-05-17,8.467045,Louisiana,1113,2021-05-17
USA_Louisiana_None2021-05-18,8.467045,Louisiana,494,2021-05-18
USA_Louisiana_None2021-05-21,8.467045,Louisiana,340,2021-05-21
USA_Louisiana_None2021-06-01,8.467045,Louisiana,978,2021-06-01
USA_Louisiana_None2021-06-02,8.467045,Louisiana,641,2021-06-02
USA_Louisiana_None2021-06-09,8.467045,Louisiana,774,2021-06-09
USA_Louisiana_None2021-06-12,8.467045,Louisiana,0,2021-06-12
USA_Louisiana_None2021-06-13,8.467045,Louisiana,0,2021-06-13
USA_Louisiana_None2021-06-21,8.467045,Louisiana,686,2021-06-21
USA_Louisiana_None2021-06-22,8.467045,Louisiana,325,2021-06-22
USA_Louisiana_None2021-06-25,8.467045,Louisiana,210,2021-06-25
USA_Louisiana_None2021-06-28,8.467045,Louisiana,942,2021-06-28
USA_Louisiana_None2021-07-06,8.467045,Louisiana,2017,2021-07-06
USA_Louisiana_None2021-07-16,8.467045,Louisiana,1605,2021-07-16
USA_Louisiana_None2021-07-22,8.467045,Louisiana,2834,2021-07-22
USA_Louisiana_None2021-07-24,8.467045,Louisiana,0,2021-07-24
USA_Louisiana_None2021-07-25,8.467045,Louisiana,0,2021-07-25
USA_Louisiana_None2021-08-02,8.467045,Louisiana,11108,2021-08-02
USA_Louisiana_None2021-08-03,8.467045,Louisiana,4753,2021-08-03
USA_Louisiana_None2021-08-06,8.467045,Louisiana,6116,2021-08-06
USA_Louisiana_None2021-08-08,8.467045,Louisiana,0,2021-08-08
USA_Louisiana_None2021-08-10,8.467045,Louisiana,6088,2021-08-10
USA_Louisiana_None2021-08-15,8.467045,Louisiana,0,2021-08-15
USA_Louisiana_None2021-08-19,8.467045,Louisiana,5550,2021-08-19
USA_Louisiana_None2021-08-21,8.467045,Louisiana,0,2021-08-21
USA_Louisiana_None2021-08-22,8.467045,Louisiana,0,2021-08-22
USA_Louisiana_None2021-08-23,8.467045,Louisiana,10889,2021-08-23
USA_Louisiana_None2021-08-25,8.467045,Louisiana,6619,2021-08-25
USA_Louisiana_None2021-08-30,8.467045,Louisiana,0,2021-08-30
USA_Louisiana_None2021-09-02,8.467045,Louisiana,2099,2021-09-02
USA_Louisiana_None2021-09-07,8.467045,Louisiana,5532,2021-09-07
USA_Louisiana_None2021-09-10,8.467045,Louisiana,2173,2021-09-10
USA_Louisiana_None2021-09-12,8.467045,Louisiana,0,2021-09-12
USA_Louisiana_None2021-09-13,8.467045,Louisiana,0,2021-09-13
USA_Louisiana_None2021-09-20,8.467045,Louisiana,3194,2021-09-20
USA_Louisiana_None2021-09-29,8.467045,Louisiana,1048,2021-09-29
USA_Louisiana_None2021-10-07,8.467045,Louisiana,971,2021-10-07
USA_Louisiana_None2021-10-17,8.467045,Louisiana,0,2021-10-17
USA_Louisiana_None2021-10-20,8.467045,Louisiana,495,2021-10-20
USA_Louisiana_None2021-10-21,8.467045,Louisiana,923,2021-10-21
USA_Louisiana_None2021-10-23,8.467045,Louisiana,0,2021-10-23
USA_Louisiana_None2021-10-26,8.467045,Louisiana,460,2021-10-26
USA_Louisiana_None2021-10-27,8.467045,Louisiana,770,2021-10-27
USA_Louisiana_None2021-10-29,8.467045,Louisiana,241,2021-10-29
USA_Louisiana_None2021-10-31,8.467045,Louisiana,0,2021-10-31
USA_Louisiana_None2021-11-11,8.467045,Louisiana,0,2021-11-11
USA_Louisiana_None2021-11-13,8.467045,Louisiana,0,2021-11-13
USA_Louisiana_None2021-11-18,8.467045,Louisiana,458,2021-11-18
USA_Louisiana_None2021-11-23,8.467045,Louisiana,673,2021-11-23
USA_Louisiana_None2021-11-24,8.467045,Louisiana,337,2021-11-24
USA_Louisiana_None2021-11-27,8.467045,Louisiana,0,2021-11-27
USA_Louisiana_None2021-12-03,8.467045,Louisiana,479,2021-12-03
USA_Louisiana_None2021-12-10,8.467045,Louisiana,567,2021-12-10
USA_Louisiana_None2021-12-16,8.467045,Louisiana,1025,2021-12-16
USA_Louisiana_None2021-12-23,8.467045,Louisiana,2835,2021-12-23
USA_Louisiana_None2021-12-29,8.467045,Louisiana,9378,2021-12-29
USA_Louisiana_None2021-12-30,8.467045,Louisiana,12467,2021-12-30
USA_Louisiana_None2022-01-01,8.467045,Louisiana,0,2022-01-01
USA_Louisiana_None2022-01-03,8.467045,Louisiana,31161,2022-01-03
USA_Louisiana_None2022-01-06,8.467045,Louisiana,14077,2022-01-06
USA_Louisiana_None2022-01-11,8.467045,Louisiana,12494,2022-01-11
USA_Louisiana_None2022-01-16,8.467045,Louisiana,0,2022-01-16
USA_Louisiana_None2022-01-21,8.467045,Louisiana,9942,2022-01-21
USA_Louisiana_None2022-01-24,8.467045,Louisiana,16363,2022-01-24
USA_Louisiana_None2022-02-02,8.467045,Louisiana,4270,2022-02-02
USA_Louisiana_None2022-02-03,8.467045,Louisiana,4678,2022-02-03
USA_Louisiana_None2022-02-08,8.467045,Louisiana,2289,2022-02-08
USA_Louisiana_None2022-02-10,8.467045,Louisiana,2355,2022-02-10
USA_Louisiana_None2022-02-11,8.467045,Louisiana,2574,2022-02-11
USA_Louisiana_None2022-02-12,8.467045,Louisiana,0,2022-02-12
USA_Louisiana_None2022-02-14,8.467045,Louisiana,2624,2022-02-14
USA_Louisiana_None2022-02-16,8.467045,Louisiana,1216,2022-02-16
USA_Louisiana_None2022-02-19,8.467045,Louisiana,0,2022-02-19
USA_Louisiana_None2022-02-26,8.467045,Louisiana,0,2022-02-26
USA_Louisiana_None2022-03-03,8.467045,Louisiana,534,2022-03-03
USA_Louisiana_None2022-03-04,8.467045,Louisiana,276,2022-03-04
USA_Louisiana_None2022-03-07,8.467045,Louisiana,464,2022-03-07
USA_Louisiana_None2022-03-14,8.467045,Louisiana,485,2022-03-14
USA_Louisiana_None2022-03-17,8.467045,Louisiana,160,2022-03-17
USA_Louisiana_None2022-03-20,8.467045,Louisiana,0,2022-03-20
USA_Louisiana_None2022-03-21,8.467045,Louisiana,214,2022-03-21
USA_Louisiana_None2022-03-23,8.467045,Louisiana,144,2022-03-23
USA_Louisiana_None2022-03-25,8.467045,Louisiana,156,2022-03-25
USA_Louisiana_None2022-03-27,8.467045,Louisiana,0,2022-03-27
USA_Louisiana_None2022-04-07,8.467045,Louisiana,114,2022-04-07
USA_Louisiana_None2022-04-11,8.467045,Louisiana,174,2022-04-11
USA_Louisiana_None2022-04-13,8.467045,Louisiana,235,2022-04-13
USA_Louisiana_None2022-04-15,8.467045,Louisiana,0,2022-04-15
USA_Louisiana_None2022-04-17,8.467045,Louisiana,0,2022-04-17
USA_Louisiana_None2022-04-20,8.467045,Louisiana,240,2022-04-20
USA_Louisiana_None2022-04-22,8.467045,Louisiana,196,2022-04-22
USA_Louisiana_None2022-04-24,8.467045,Louisiana,0,2022-04-24
USA_Louisiana_None2022-04-26,8.467045,Louisiana,233,2022-04-26
USA_Louisiana_None2022-05-01,8.467045,Louisiana,0,2022-05-01
USA_Louisiana_None2022-05-04,8.467045,Louisiana,351,2022-05-04
USA_Louisiana_None2022-05-07,8.467045,Louisiana,0,2022-05-07
USA_Louisiana_None2022-05-09,8.467045,Louisiana,831,2022-05-09
USA_Louisiana_None2022-05-13,8.467045,Louisiana,630,2022-05-13
USA_Louisiana_None2022-05-24,8.467045,Louisiana,952,2022-05-24
USA_Louisiana_None2022-05-27,8.467045,Louisiana,1044,2022-05-27
USA_Louisiana_None2022-05-28,8.467045,Louisiana,0,2022-05-28
USA_Louisiana_None2022-06-01,8.467045,Louisiana,1775,2022-06-01
USA_Louisiana_None2022-06-02,8.467045,Louisiana,1137,2022-06-02
USA_Louisiana_None2022-06-05,8.467045,Louisiana,0,2022-06-05
USA_Louisiana_None2022-06-09,8.467045,Louisiana,1456,2022-06-09
USA_Louisiana_None2022-06-13,8.467045,Louisiana,1909,2022-06-13
USA_Louisiana_None2022-06-17,8.467045,Louisiana,0,2022-06-17
USA_Louisiana_None2022-06-18,8.467045,Louisiana,0,2022-06-18
USA_Louisiana_None2022-06-21,8.467045,Louisiana,2286,2022-06-21
USA_Louisiana_None2022-06-22,8.467045,Louisiana,1876,2022-06-22
USA_Louisiana_None2020-02-12,8.406843,Louisiana,0,2020-02-12
USA_Louisiana_None2020-02-16,8.406843,Louisiana,0,2020-02-16
USA_Louisiana_None2020-02-23,8.406843,Louisiana,0,2020-02-23
USA_Louisiana_None2020-02-26,8.406843,Louisiana,0,2020-02-26
USA_Louisiana_None2020-03-08,8.406843,Louisiana,0,2020-03-08
USA_Louisiana_None2020-03-20,8.406843,Louisiana,145,2020-03-20
USA_Louisiana_None2020-03-24,8.406843,Louisiana,216,2020-03-24
USA_Louisiana_None2020-03-29,8.406843,Louisiana,225,2020-03-29
USA_Louisiana_None2020-04-14,8.406843,Louisiana,502,2020-04-14
USA_Louisiana_None2020-04-18,8.406843,Louisiana,462,2020-04-18
USA_Louisiana_None2020-04-21,8.406843,Louisiana,331,2020-04-21
USA_Louisiana_None2020-04-24,8.406843,Louisiana,401,2020-04-24
USA_Louisiana_None2020-05-01,8.406843,Louisiana,710,2020-05-01
USA_Louisiana_None2020-05-03,8.406843,Louisiana,200,2020-05-03
USA_Louisiana_None2020-05-08,8.406843,Louisiana,203,2020-05-08
USA_Louisiana_None2020-05-26,8.406843,Louisiana,245,2020-05-26
USA_Louisiana_None2020-05-30,8.406843,Louisiana,775,2020-05-30
USA_Louisiana_None2020-06-02,8.406843,Louisiana,405,2020-06-02
USA_Louisiana_None2020-06-09,8.406843,Louisiana,562,2020-06-09
USA_Louisiana_None2020-06-16,8.406843,Louisiana,534,2020-06-16
USA_Louisiana_None2020-06-20,8.406843,Louisiana,870,2020-06-20
USA_Louisiana_None2020-06-21,8.406843,Louisiana,393,2020-06-21
USA_Louisiana_None2020-06-30,8.406843,Louisiana,1014,2020-06-30
USA_Louisiana_None2020-07-03,8.406843,Louisiana,1728,2020-07-03
USA_Louisiana_None2020-07-05,8.406843,Louisiana,1937,2020-07-05
USA_Louisiana_None2020-07-06,8.406843,Louisiana,1101,2020-07-06
USA_Louisiana_None2020-07-14,8.406843,Louisiana,2215,2020-07-14
USA_Louisiana_None2020-07-15,8.406843,Louisiana,2089,2020-07-15
USA_Louisiana_None2020-07-18,8.406843,Louisiana,0,2020-07-18
USA_Louisiana_None2020-07-22,8.406843,Louisiana,2771,2020-07-22
USA_Louisiana_None2020-07-23,8.406843,Louisiana,2296,2020-07-23
USA_Louisiana_None2020-07-26,8.406843,Louisiana,3840,2020-07-26
USA_Louisiana_None2020-07-27,8.406843,Louisiana,2343,2020-07-27
USA_Louisiana_None2020-07-28,8.406843,Louisiana,1121,2020-07-28
USA_Louisiana_None2020-07-30,8.406843,Louisiana,1708,2020-07-30
USA_Louisiana_None2020-08-02,8.406843,Louisiana,3467,2020-08-02
USA_Louisiana_None2020-08-07,8.406843,Louisiana,1500,2020-08-07
USA_Louisiana_None2020-08-08,8.406843,Louisiana,0,2020-08-08
USA_Louisiana_None2020-08-17,8.406843,Louisiana,567,2020-08-17
USA_Louisiana_None2020-08-21,8.406843,Louisiana,899,2020-08-21
USA_Louisiana_None2020-08-22,8.406843,Louisiana,0,2020-08-22
USA_Louisiana_None2020-08-24,8.406843,Louisiana,623,2020-08-24
USA_Louisiana_None2020-08-29,8.406843,Louisiana,0,2020-08-29
USA_Louisiana_None2020-09-01,8.406843,Louisiana,689,2020-09-01
USA_Louisiana_None2020-09-19,8.406843,Louisiana,0,2020-09-19
USA_Louisiana_None2020-09-26,8.406843,Louisiana,0,2020-09-26
USA_Louisiana_None2020-09-29,8.406843,Louisiana,533,2020-09-29
USA_Louisiana_None2020-10-02,8.406843,Louisiana,817,2020-10-02
USA_Louisiana_None2020-10-03,8.406843,Louisiana,0,2020-10-03
USA_Louisiana_None2020-10-08,8.406843,Louisiana,524,2020-10-08
USA_Louisiana_None2020-10-11,8.406843,Louisiana,1181,2020-10-11
USA_Louisiana_None2020-10-17,8.406843,Louisiana,0,2020-10-17
USA_Louisiana_None2020-10-19,8.406843,Louisiana,201,2020-10-19
USA_Louisiana_None2020-10-21,8.406843,Louisiana,1363,2020-10-21
USA_Louisiana_None2020-10-29,8.406843,Louisiana,394,2020-10-29
USA_Louisiana_None2020-10-31,8.406843,Louisiana,0,2020-10-31
